SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,UnitPriceDiscount
51154,37424,17,870,2.7445,0.05
51154,37425,14,714,28.9942,0.02
51154,37426,2,718,858.9,0.0
51154,37427,4,998,323.994,0.0
51154,37428,2,839,858.9,0.0
51154,37429,10,883,32.394,0.0
51154,37430,2,938,24.294,0.0
51154,37431,4,973,1020.594,0.0
51154,37432,4,874,5.394,0.0
51154,37433,1,833,356.898,0.0
51154,37434,8,859,14.694,0.0
51154,37435,1,719,858.9,0.0
51154,37436,29,864,31.75,0.1
51154,37437,3,799,672.294,0.0
51154,37438,8,880,32.994,0.0
51154,37439,3,712,5.394,0.0
51154,37440,4,977,323.994,0.0
51155,37441,4,800,672.294,0.0
51155,37442,5,998,323.994,0.0
51155,37443,4,976,1020.594,0.0
51155,37444,7,875,5.394,0.0
51155,37445,1,722,202.332,0.0
51155,37446,3,796,1466.01,0.0
51155,37447,2,799,672.294,0.0
51155,37448,2,940,48.594,0.0
51155,37449,3,795,1466.01,0.0
51155,37450,1,792,1466.01,0.0
51155,37451,2,874,5.394,0.0
51155,37452,2,974,1020.594,0.0
51155,37453,2,738,202.332,0.0
51155,37454,1,835,356.898,0.0
51155,37455,2,813,72.162,0.0
51155,37456,1,794,1466.01,0.0
51155,37457,3,797,672.294,0.0
51155,37458,2,822,356.898,0.0
51155,37459,6,716,29.994,0.0
51155,37460,3,973,1020.594,0.0
51155,37461,1,836,356.898,0.0
51155,37462,1,997,323.994,0.0
51155,37463,1,798,672.294,0.0
51155,37464,1,975,1020.594,0.0
51155,37465,2,938,24.294,0.0
51155,37466,2,999,323.994,0.0
51156,37467,1,937,48.594,0.0
51156,37468,2,868,41.994,0.0
51156,37469,2,935,24.294,0.0
51156,37470,6,869,41.994,0.0
51156,37471,16,867,38.4945,0.05
51156,37472,1,809,37.152,0.0
51156,37473,2,782,1376.994,0.0
51157,37474,4,859,14.694,0.0
51157,37475,1,907,63.9,0.0
51157,37476,2,996,72.894,0.0
51157,37477,2,739,818.7,0.0
51157,37478,16,708,15.7455,0.15
51157,37479,4,779,1391.994,0.0
51157,37480,8,925,149.874,0.0
51157,37481,4,990,323.994,0.0
51157,37482,7,716,29.994,0.0
51157,37483,3,869,41.994,0.0
51157,37484,19,865,34.925,0.05
51157,37485,2,808,26.724,0.0
51157,37486,14,712,5.2142,0.02
51157,37487,17,883,29.6945,0.05
51157,37488,2,908,16.272,0.0
51157,37489,12,858,14.2042,0.02
51157,37490,2,926,149.874,0.0
51157,37491,2,924,149.874,0.0
51157,37492,2,909,23.484,0.0
51157,37493,5,950,153.894,0.0
51157,37494,1,784,1376.994,0.0
51157,37495,9,715,29.994,0.0
51157,37496,2,780,1391.994,0.0
51157,37497,10,904,218.454,0.0
51157,37498,9,881,32.394,0.0
51157,37499,10,714,29.994,0.0
51157,37500,20,864,34.925,0.05
51157,37501,3,988,338.994,0.0
51157,37502,12,876,69.6,0.02
51157,37503,14,877,4.611,0.02
51157,37504,6,905,218.454,0.0
51157,37505,2,809,37.152,0.0
51157,37506,4,918,158.43,0.0
51157,37507,5,936,37.254,0.0
51157,37508,4,986,338.994,0.0
51157,37509,1,935,24.294,0.0
51157,37510,2,742,818.7,0.0
51157,37511,2,945,54.894,0.0
51157,37512,2,992,323.994,0.0
51157,37513,5,743,809.76,0.0
51157,37514,2,994,32.394,0.0
51157,37515,3,747,809.76,0.0
51157,37516,7,860,14.694,0.0
51157,37517,6,984,338.994,0.0
51157,37518,2,949,105.294,0.0
51157,37519,12,880,31.8942,0.02
51157,37520,7,782,1376.994,0.0
51157,37521,2,906,218.454,0.0
51157,37522,1,873,1.374,0.0
51157,37523,6,884,32.394,0.0
51157,37524,2,937,48.594,0.0
51157,37525,4,894,72.876,0.0
51157,37526,12,707,15.7455,0.15
51157,37527,2,987,338.994,0.0
51157,37528,4,711,15.7455,0.15
51157,37529,2,870,2.994,0.0
51157,37530,4,944,158.43,0.0
51158,37531,9,875,5.394,0.0
51158,37532,1,938,24.294,0.0
51158,37533,1,939,37.254,0.0
51158,37534,1,738,202.332,0.0
51158,37535,2,874,5.394,0.0
51158,37536,2,976,1020.594,0.0
51158,37537,3,940,48.594,0.0
51159,37538,1,860,14.694,0.0
51159,37539,6,873,1.374,0.0
51159,37540,1,982,461.694,0.0
51160,37541,10,948,63.9,0.0
51160,37542,16,870,2.7445,0.05
51160,37543,10,748,818.7,0.0
51160,37544,8,905,218.454,0.0
51160,37545,5,926,149.874,0.0
51160,37546,2,984,338.994,0.0
51160,37547,1,919,158.43,0.0
51160,37548,4,981,461.694,0.0
51160,37549,5,782,1376.994,0.0
51160,37550,2,944,158.43,0.0
51160,37551,4,780,1391.994,0.0
51160,37552,12,917,153.149,0.02
51160,37553,7,985,338.994,0.0
51160,37554,10,877,4.77,0.0
51160,37555,5,908,16.272,0.0
51160,37556,8,743,809.76,0.0
51160,37557,3,784,1376.994,0.0
51160,37558,9,881,32.394,0.0
51160,37559,10,880,32.994,0.0
51160,37560,7,994,32.394,0.0
51160,37561,1,868,41.994,0.0
51160,37562,6,906,218.454,0.0
51160,37563,1,936,37.254,0.0
51160,37564,4,716,29.994,0.0
51160,37565,2,924,149.874,0.0
51160,37566,19,864,34.925,0.05
51160,37567,2,810,72.162,0.0
51160,37568,6,739,818.7,0.0
51160,37569,13,708,15.7455,0.15
51160,37570,14,715,28.9942,0.02
51160,37571,12,707,15.7455,0.15
51160,37572,20,712,4.9445,0.05
51160,37573,2,779,1391.994,0.0
51160,37574,6,742,818.7,0.0
51160,37575,9,988,338.994,0.0
51160,37576,15,865,34.925,0.05
51160,37577,3,910,31.584,0.0
51160,37578,6,991,323.994,0.0
51160,37579,6,808,26.724,0.0
51160,37580,2,925,149.874,0.0
51160,37581,4,996,72.894,0.0
51160,37582,16,867,38.4945,0.05
51160,37583,2,809,37.152,0.0
51160,37584,2,950,153.894,0.0
51160,37585,7,858,14.694,0.0
51160,37586,8,904,218.454,0.0
51160,37587,5,783,1376.994,0.0
51160,37588,2,952,12.144,0.0
51160,37589,20,884,29.6945,0.05
51160,37590,2,894,72.876,0.0
51160,37591,5,987,338.994,0.0
51160,37592,6,876,72.0,0.0
51160,37593,4,747,809.76,0.0
51160,37594,6,907,63.9,0.0
51160,37595,12,909,22.7012,0.02
51160,37596,1,873,1.374,0.0
51160,37597,2,860,14.694,0.0
51160,37598,3,918,158.43,0.0
51160,37599,13,937,46.9742,0.02
51160,37600,2,711,15.7455,0.15
51160,37601,5,992,323.994,0.0
51160,37602,14,951,234.8942,0.02
51160,37603,12,883,31.3142,0.02
51160,37604,7,920,158.43,0.0
51160,37605,2,945,54.894,0.0
51160,37606,17,859,13.4695,0.05
51160,37607,1,935,24.294,0.0
51160,37608,3,990,323.994,0.0
51160,37609,5,714,29.994,0.0
51160,37610,4,986,338.994,0.0
51160,37611,5,781,1391.994,0.0
51161,37612,1,965,334.0575,0.15
51161,37613,1,961,334.0575,0.15
51161,37614,1,714,29.994,0.0
51161,37615,3,916,31.584,0.0
51161,37616,3,951,242.994,0.0
51161,37617,1,996,72.894,0.0
51161,37618,1,962,334.0575,0.15
51161,37619,1,881,32.394,0.0
51161,37620,1,958,334.0575,0.15
51161,37621,1,957,953.628,0.2
51161,37622,1,972,728.91,0.0
51161,37623,1,966,1430.442,0.0
51161,37624,1,889,602.346,0.0
51162,37625,1,822,356.898,0.0
51163,37626,1,999,323.994,0.0
51164,37627,5,809,37.152,0.0
51164,37628,3,711,15.7455,0.15
51164,37629,2,910,31.584,0.0
51164,37630,3,869,41.994,0.0
51164,37631,2,708,15.7455,0.15
51164,37632,2,868,41.994,0.0
51164,37633,3,867,41.994,0.0
51164,37634,1,937,48.594,0.0
51165,37635,3,954,953.628,0.2
51165,37636,1,948,63.9,0.0
51165,37637,2,969,1430.442,0.0
51165,37638,1,979,334.0575,0.15
51166,37639,1,813,72.162,0.0
51167,37640,1,906,218.454,0.0
51167,37641,1,739,818.7,0.0
51168,37642,2,999,323.994,0.0
51168,37643,9,711,15.7455,0.15
51168,37644,4,717,858.9,0.0
51168,37645,16,707,15.7455,0.15
51168,37646,15,859,13.4695,0.05
51168,37647,2,838,858.9,0.0
51168,37648,3,718,858.9,0.0
51168,37649,3,870,2.994,0.0
51168,37650,2,835,356.898,0.0
51168,37651,17,712,4.9445,0.05
51168,37652,18,876,66.0,0.05
51168,37653,4,976,1020.594,0.0
51168,37654,5,883,32.394,0.0
51168,37655,8,938,24.294,0.0
51168,37656,14,708,15.7455,0.15
51168,37657,13,865,36.83,0.02
51168,37658,13,881,31.3142,0.02
51168,37659,10,998,323.994,0.0
51168,37660,2,822,356.898,0.0
51168,37661,3,939,37.254,0.0
51168,37662,1,836,356.898,0.0
51168,37663,13,715,28.9942,0.02
51168,37664,7,716,29.994,0.0
51168,37665,2,880,32.994,0.0
51168,37666,3,858,14.694,0.0
51168,37667,2,873,1.374,0.0
51168,37668,2,875,5.394,0.0
51168,37669,6,714,29.994,0.0
51168,37670,3,874,5.394,0.0
51168,37671,3,738,202.332,0.0
51168,37672,18,884,29.6945,0.05
51168,37673,7,860,14.694,0.0
51168,37674,19,864,34.925,0.05
51168,37675,16,877,4.3725,0.05
51169,37676,5,865,38.1,0.0
51169,37677,2,916,31.584,0.0
51169,37678,2,876,72.0,0.0
51169,37679,12,957,953.628,0.2
51169,37680,1,896,200.052,0.0
51169,37681,14,880,31.8942,0.02
51169,37682,5,716,29.994,0.0
51169,37683,2,858,14.694,0.0
51169,37684,4,891,602.346,0.0
51169,37685,8,954,953.628,0.2
51169,37686,2,947,54.942,0.0
51169,37687,3,877,4.77,0.0
51169,37688,6,979,334.0575,0.15
51169,37689,3,953,728.91,0.0
51169,37690,2,970,728.91,0.0
51169,37691,5,873,1.374,0.0
51169,37692,2,941,48.594,0.0
51169,37693,6,893,602.346,0.0
51169,37694,14,711,15.7455,0.15
51169,37695,1,899,200.052,0.0
51169,37696,2,967,1430.442,0.0
51169,37697,22,870,2.7445,0.05
51169,37698,3,972,728.91,0.0
51169,37699,23,864,34.925,0.05
51169,37700,1,902,200.052,0.0
51169,37701,4,965,334.0575,0.15
51169,37702,4,963,334.0575,0.15
51169,37703,4,860,14.694,0.0
51169,37704,14,712,5.2142,0.02
51169,37705,7,883,32.394,0.0
51169,37706,8,708,15.7455,0.15
51169,37707,1,887,602.346,0.0
51169,37708,8,859,14.694,0.0
51169,37709,1,888,602.346,0.0
51169,37710,11,714,28.9942,0.02
51169,37711,2,885,602.346,0.0
51169,37712,1,914,16.272,0.0
51169,37713,10,881,32.394,0.0
51169,37714,4,955,953.628,0.2
51169,37715,11,966,1382.7606,0.02
51169,37716,17,884,29.6945,0.05
51169,37717,18,715,27.4945,0.05
51169,37718,4,707,15.7455,0.15
51169,37719,1,915,23.484,0.0
51169,37720,5,961,334.0575,0.15
51169,37721,3,892,602.346,0.0
51170,37722,1,717,858.9,0.0
51170,37723,1,913,31.584,0.0
51170,37724,1,811,26.724,0.0
51170,37725,2,722,202.332,0.0
51170,37726,1,718,858.9,0.0
51170,37727,1,838,858.9,0.0
51170,37728,1,798,672.294,0.0
51171,37729,2,828,264.2244,0.0
51171,37730,1,796,1466.01,0.0
51171,37731,3,811,26.724,0.0
51171,37732,1,838,858.9,0.0
51171,37733,1,717,858.9,0.0
51172,37734,1,714,29.994,0.0
51172,37735,1,716,29.994,0.0
51172,37736,1,838,858.9,0.0
51172,37737,1,718,858.9,0.0
51172,37738,1,717,858.9,0.0
51173,37739,1,979,334.0575,0.15
51173,37740,3,858,14.694,0.0
51173,37741,1,956,953.628,0.2
51173,37742,1,881,32.394,0.0
51173,37743,3,716,29.994,0.0
51173,37744,1,714,29.994,0.0
51174,37745,1,959,334.0575,0.15
51175,37746,4,875,5.394,0.0
51176,37747,1,796,2443.35,0.0
51176,37748,1,872,8.99,0.0
51177,37749,1,970,1214.85,0.0
51177,37750,1,708,34.99,0.0
51178,37751,1,779,2319.99,0.0
51178,37752,1,871,9.99,0.0
51178,37753,1,870,4.99,0.0
51179,37754,1,795,2443.35,0.0
51179,37755,1,933,32.6,0.0
51179,37756,1,922,3.99,0.0
51179,37757,1,879,159.0,0.0
51180,37758,1,793,2443.35,0.0
51180,37759,1,872,8.99,0.0
51180,37760,1,870,4.99,0.0
51180,37761,1,707,34.99,0.0
51180,37762,1,714,49.99,0.0
51181,37763,1,792,2443.35,0.0
51181,37764,1,922,3.99,0.0
51181,37765,1,933,32.6,0.0
51181,37766,1,707,34.99,0.0
51182,37767,1,974,1700.99,0.0
51182,37768,1,715,49.99,0.0
51183,37769,1,974,1700.99,0.0
51183,37770,1,715,49.99,0.0
51184,37771,1,779,2319.99,0.0
51184,37772,1,930,35.0,0.0
51184,37773,1,921,4.99,0.0
51184,37774,1,711,34.99,0.0
51185,37775,1,964,742.35,0.0
51185,37776,1,934,28.99,0.0
51185,37777,1,923,4.99,0.0
51186,37778,1,966,2384.07,0.0
51187,37779,1,999,539.99,0.0
51187,37780,1,931,21.49,0.0
51188,37781,1,999,539.99,0.0
51189,37782,1,794,2443.35,0.0
51189,37783,1,708,34.99,0.0
51189,37784,1,860,24.49,0.0
51190,37785,1,973,1700.99,0.0
51190,37786,1,922,3.99,0.0
51190,37787,1,932,24.99,0.0
51191,37788,1,784,2294.99,0.0
51191,37789,1,871,9.99,0.0
51191,37790,1,870,4.99,0.0
51191,37791,1,707,34.99,0.0
51192,37792,1,784,2294.99,0.0
51192,37793,1,707,34.99,0.0
51193,37794,1,784,2294.99,0.0
51193,37795,1,878,21.98,0.0
51194,37796,1,784,2294.99,0.0
51194,37797,1,878,21.98,0.0
51194,37798,1,708,34.99,0.0
51195,37799,1,981,769.49,0.0
51195,37800,1,921,4.99,0.0
51195,37801,1,929,29.99,0.0
51196,37802,1,997,539.99,0.0
51196,37803,1,872,8.99,0.0
51196,37804,1,870,4.99,0.0
51196,37805,1,711,34.99,0.0
51196,37806,1,715,49.99,0.0
51197,37807,1,784,2294.99,0.0
51197,37808,1,871,9.99,0.0
51197,37809,1,870,4.99,0.0
51197,37810,1,712,8.99,0.0
51198,37811,1,781,2319.99,0.0
51198,37812,1,871,9.99,0.0
51198,37813,1,870,4.99,0.0
51199,37814,1,999,539.99,0.0
51199,37815,1,872,8.99,0.0
51199,37816,1,712,8.99,0.0
51199,37817,1,870,4.99,0.0
51200,37818,1,801,1120.49,0.0
51200,37819,1,708,34.99,0.0
51201,37820,1,966,2384.07,0.0
51201,37821,1,711,34.99,0.0
51202,37822,1,971,1214.85,0.0
51202,37823,1,882,53.99,0.0
51203,37824,1,792,2443.35,0.0
51203,37825,1,872,8.99,0.0
51203,37826,1,870,4.99,0.0
51204,37827,1,793,2443.35,0.0
51205,37828,1,780,2319.99,0.0
51205,37829,1,871,9.99,0.0
51205,37830,1,870,4.99,0.0
51205,37831,1,711,34.99,0.0
51206,37832,1,783,2294.99,0.0
51206,37833,1,871,9.99,0.0
51206,37834,1,870,4.99,0.0
51206,37835,1,712,8.99,0.0
51207,37836,1,781,2319.99,0.0
51207,37837,1,871,9.99,0.0
51207,37838,1,870,4.99,0.0
51207,37839,1,707,34.99,0.0
51208,37840,1,792,2443.35,0.0
51208,37841,1,711,34.99,0.0
51209,37842,1,986,564.99,0.0
51209,37843,1,878,21.98,0.0
51209,37844,1,708,34.99,0.0
51209,37845,1,859,24.49,0.0
51210,37846,1,783,2294.99,0.0
51210,37847,1,711,34.99,0.0
51211,37848,1,958,742.35,0.0
51211,37849,1,875,8.99,0.0
51212,37850,1,798,1120.49,0.0
51212,37851,1,932,24.99,0.0
51212,37852,1,922,3.99,0.0
51212,37853,1,707,34.99,0.0
51212,37854,1,881,53.99,0.0
51213,37855,1,969,2384.07,0.0
51213,37856,1,711,34.99,0.0
51214,37857,1,977,539.99,0.0
51214,37858,1,872,8.99,0.0
51214,37859,1,870,4.99,0.0
51215,37860,1,783,2294.99,0.0
51215,37861,1,930,35.0,0.0
51216,37862,1,780,2319.99,0.0
51216,37863,1,878,21.98,0.0
51216,37864,1,871,9.99,0.0
51216,37865,1,870,4.99,0.0
51216,37866,1,712,8.99,0.0
51217,37867,1,779,2319.99,0.0
51217,37868,1,921,4.99,0.0
51217,37869,1,930,35.0,0.0
51217,37870,1,873,2.29,0.0
51218,37871,1,989,539.99,0.0
51219,37872,1,953,1214.85,0.0
51219,37873,1,923,4.99,0.0
51219,37874,1,934,28.99,0.0
51219,37875,1,858,24.49,0.0
51219,37876,1,708,34.99,0.0
51220,37877,1,997,539.99,0.0
51220,37878,1,872,8.99,0.0
51221,37879,1,801,1120.49,0.0
51221,37880,1,712,8.99,0.0
51221,37881,1,883,53.99,0.0
51222,37882,1,998,539.99,0.0
51222,37883,1,931,21.49,0.0
51223,37884,1,970,1214.85,0.0
51223,37885,1,872,8.99,0.0
51223,37886,1,870,4.99,0.0
51223,37887,1,875,8.99,0.0
51224,37888,1,779,2319.99,0.0
51224,37889,1,930,35.0,0.0
51225,37890,1,974,1700.99,0.0
51225,37891,1,883,53.99,0.0
51225,37892,1,712,8.99,0.0
51226,37893,1,796,2443.35,0.0
51226,37894,1,933,32.6,0.0
51227,37895,1,795,2443.35,0.0
51227,37896,1,922,3.99,0.0
51227,37897,1,933,32.6,0.0
51228,37898,1,780,2319.99,0.0
51228,37899,1,870,4.99,0.0
51228,37900,1,871,9.99,0.0
51228,37901,1,880,54.99,0.0
51228,37902,1,712,8.99,0.0
51229,37903,1,795,2443.35,0.0
51230,37904,1,782,2294.99,0.0
51230,37905,1,878,21.98,0.0
51230,37906,1,870,4.99,0.0
51230,37907,1,871,9.99,0.0
51231,37908,1,784,2294.99,0.0
51231,37909,1,873,2.29,0.0
51232,37910,1,964,742.35,0.0
51232,37911,1,707,34.99,0.0
51233,37912,1,976,1700.99,0.0
51234,37913,1,955,2384.07,0.0
51234,37914,1,707,34.99,0.0
51235,37915,1,783,2294.99,0.0
51236,37916,1,782,2294.99,0.0
51237,37917,1,781,2319.99,0.0
51237,37918,1,871,9.99,0.0
51237,37919,1,870,4.99,0.0
51237,37920,1,707,34.99,0.0
51238,37921,1,782,2294.99,0.0
51239,37922,1,779,2319.99,0.0
51239,37923,1,880,54.99,0.0
51240,37924,1,977,539.99,0.0
51240,37925,1,711,34.99,0.0
51241,37926,1,999,539.99,0.0
51241,37927,1,931,21.49,0.0
51241,37928,1,873,2.29,0.0
51242,37929,1,800,1120.49,0.0
51242,37930,1,711,34.99,0.0
51242,37931,1,864,63.5,0.0
51243,37932,1,998,539.99,0.0
51243,37933,1,931,21.49,0.0
51243,37934,1,922,3.99,0.0
51244,37935,1,997,539.99,0.0
51244,37936,1,931,21.49,0.0
51244,37937,1,922,3.99,0.0
51244,37938,1,873,2.29,0.0
51245,37939,1,955,2384.07,0.0
51245,37940,1,711,34.99,0.0
51245,37941,1,712,8.99,0.0
51246,37942,1,967,2384.07,0.0
51246,37943,1,872,8.99,0.0
51246,37944,1,870,4.99,0.0
51246,37945,1,707,34.99,0.0
51247,37946,1,783,2294.99,0.0
51247,37947,1,870,4.99,0.0
51247,37948,1,871,9.99,0.0
51248,37949,1,795,2443.35,0.0
51249,37950,1,779,2319.99,0.0
51249,37951,1,871,9.99,0.0
51249,37952,1,870,4.99,0.0
51250,37953,1,794,2443.35,0.0
51250,37954,1,872,8.99,0.0
51250,37955,1,870,4.99,0.0
51250,37956,1,882,53.99,0.0
51251,37957,1,793,2443.35,0.0
51252,37958,1,985,564.99,0.0
51252,37959,1,928,24.99,0.0
51252,37960,1,873,2.29,0.0
51253,37961,1,795,2443.35,0.0
51253,37962,1,877,7.95,0.0
51254,37963,1,792,2443.35,0.0
51254,37964,1,922,3.99,0.0
51254,37965,1,933,32.6,0.0
51254,37966,1,877,7.95,0.0
51255,37967,1,799,1120.49,0.0
51255,37968,1,708,34.99,0.0
51255,37969,1,858,24.49,0.0
51256,37970,1,784,2294.99,0.0
51256,37971,1,878,21.98,0.0
51257,37972,1,797,1120.49,0.0
51258,37973,1,799,1120.49,0.0
51258,37974,1,707,34.99,0.0
51259,37975,1,966,2384.07,0.0
51259,37976,1,872,8.99,0.0
51259,37977,1,870,4.99,0.0
51259,37978,1,707,34.99,0.0
51259,37979,1,712,8.99,0.0
51260,37980,1,968,2384.07,0.0
51260,37981,1,872,8.99,0.0
51260,37982,1,870,4.99,0.0
51261,37983,1,971,1214.85,0.0
51261,37984,1,881,53.99,0.0
51262,37985,1,782,2294.99,0.0
51262,37986,1,871,9.99,0.0
51262,37987,1,870,4.99,0.0
51262,37988,1,884,53.99,0.0
51263,37989,1,981,769.49,0.0
51263,37990,1,921,4.99,0.0
51263,37991,1,929,29.99,0.0
51263,37992,1,708,34.99,0.0
51264,37993,1,783,2294.99,0.0
51264,37994,1,921,4.99,0.0
51264,37995,1,930,35.0,0.0
51264,37996,1,878,21.98,0.0
51264,37997,1,866,63.5,0.0
51265,37998,1,784,2294.99,0.0
51265,37999,1,878,21.98,0.0
51265,38000,1,713,49.99,0.0
51265,38001,1,712,8.99,0.0
51266,38002,1,957,2384.07,0.0
51267,38003,1,784,2294.99,0.0
51267,38004,1,878,21.98,0.0
51267,38005,1,871,9.99,0.0
51267,38006,1,870,4.99,0.0
51267,38007,1,707,34.99,0.0
51267,38008,1,859,24.49,0.0
51268,38009,1,794,2443.35,0.0
51268,38010,1,877,7.95,0.0
51269,38011,1,793,2443.35,0.0
51269,38012,1,933,32.6,0.0
51269,38013,1,922,3.99,0.0
51269,38014,1,873,2.29,0.0
51270,38015,1,782,2294.99,0.0
51270,38016,1,711,34.99,0.0
51270,38017,1,712,8.99,0.0
51271,38018,1,975,1700.99,0.0
51271,38019,1,708,34.99,0.0
51271,38020,1,715,49.99,0.0
51271,38021,1,858,24.49,0.0
51272,38022,1,792,2443.35,0.0
51272,38023,1,933,32.6,0.0
51273,38024,1,795,2443.35,0.0
51273,38025,1,880,54.99,0.0
51274,38026,1,792,2443.35,0.0
51274,38027,1,922,3.99,0.0
51274,38028,1,933,32.6,0.0
51275,38029,1,782,2294.99,0.0
51275,38030,1,878,21.98,0.0
51275,38031,1,711,34.99,0.0
51276,38032,1,782,2294.99,0.0
51276,38033,1,878,21.98,0.0
51276,38034,1,865,63.5,0.0
51277,38035,1,784,2294.99,0.0
51277,38036,1,708,34.99,0.0
51278,38037,1,958,742.35,0.0
51278,38038,1,711,34.99,0.0
51278,38039,1,715,49.99,0.0
51279,38040,1,962,742.35,0.0
51279,38041,1,708,34.99,0.0
51280,38042,1,975,1700.99,0.0
51280,38043,1,882,53.99,0.0
51281,38044,1,974,1700.99,0.0
51282,38045,1,783,2294.99,0.0
51282,38046,1,870,4.99,0.0
51282,38047,1,871,9.99,0.0
51282,38048,1,873,2.29,0.0
51283,38049,1,997,539.99,0.0
51283,38050,1,931,21.49,0.0
51283,38051,1,922,3.99,0.0
51284,38052,1,799,1120.49,0.0
51284,38053,1,715,49.99,0.0
51285,38054,1,779,2319.99,0.0
51285,38055,1,871,9.99,0.0
51286,38056,1,981,769.49,0.0
51286,38057,1,929,29.99,0.0
51286,38058,1,921,4.99,0.0
51286,38059,1,873,2.29,0.0
51287,38060,1,793,2443.35,0.0
51287,38061,1,711,34.99,0.0
51287,38062,1,712,8.99,0.0
51288,38063,1,781,2319.99,0.0
51288,38064,1,878,21.98,0.0
51288,38065,1,873,2.29,0.0
51289,38066,1,781,2319.99,0.0
51289,38067,1,873,2.29,0.0
51290,38068,1,782,2294.99,0.0
51290,38069,1,871,9.99,0.0
51291,38070,1,784,2294.99,0.0
51291,38071,1,871,9.99,0.0
51291,38072,1,870,4.99,0.0
51292,38073,1,780,2319.99,0.0
51292,38074,1,880,54.99,0.0
51293,38075,1,779,2319.99,0.0
51294,38076,1,984,564.99,0.0
51294,38077,1,928,24.99,0.0
51294,38078,1,873,2.29,0.0
51295,38079,1,966,2384.07,0.0
51295,38080,1,711,34.99,0.0
51296,38081,1,797,1120.49,0.0
51296,38082,1,711,34.99,0.0
51297,38083,1,999,539.99,0.0
51297,38084,1,931,21.49,0.0
51297,38085,1,922,3.99,0.0
51297,38086,1,864,63.5,0.0
51298,38087,1,998,539.99,0.0
51298,38088,1,872,8.99,0.0
51298,38089,1,870,4.99,0.0
51299,38090,1,967,2384.07,0.0
51299,38091,1,711,34.99,0.0
51300,38092,1,794,2443.35,0.0
51301,38093,1,971,1214.85,0.0
51301,38094,1,712,8.99,0.0
51302,38095,1,973,1700.99,0.0
51302,38096,1,881,53.99,0.0
51303,38097,1,980,769.49,0.0
51303,38098,1,871,9.99,0.0
51303,38099,1,708,34.99,0.0
51304,38100,1,985,564.99,0.0
51304,38101,1,712,8.99,0.0
51305,38102,1,779,2319.99,0.0
51306,38103,1,780,2319.99,0.0
51306,38104,1,878,21.98,0.0
51306,38105,1,873,2.29,0.0
51307,38106,1,780,2319.99,0.0
51307,38107,1,871,9.99,0.0
51307,38108,1,870,4.99,0.0
51307,38109,1,708,34.99,0.0
51308,38110,1,991,539.99,0.0
51308,38111,1,870,4.99,0.0
51308,38112,1,871,9.99,0.0
51308,38113,1,873,2.29,0.0
51308,38114,1,877,7.95,0.0
51309,38115,1,992,539.99,0.0
51309,38116,1,871,9.99,0.0
51309,38117,1,870,4.99,0.0
51309,38118,1,707,34.99,0.0
51310,38119,1,779,2319.99,0.0
51311,38120,1,973,1700.99,0.0
51311,38121,1,884,53.99,0.0
51311,38122,1,712,8.99,0.0
51312,38123,1,967,2384.07,0.0
51312,38124,1,872,8.99,0.0
51312,38125,1,870,4.99,0.0
51312,38126,1,864,63.5,0.0
51313,38127,1,957,2384.07,0.0
51314,38128,1,998,539.99,0.0
51314,38129,1,872,8.99,0.0
51314,38130,1,870,4.99,0.0
51315,38131,1,783,2294.99,0.0
51315,38132,1,871,9.99,0.0
51315,38133,1,870,4.99,0.0
51315,38134,1,712,8.99,0.0
51316,38135,1,800,1120.49,0.0
51316,38136,1,882,53.99,0.0
51316,38137,1,860,24.49,0.0
51317,38138,1,797,1120.49,0.0
51317,38139,1,872,8.99,0.0
51317,38140,1,870,4.99,0.0
51318,38141,1,997,539.99,0.0
51318,38142,1,872,8.99,0.0
51318,38143,1,870,4.99,0.0
51318,38144,1,858,24.49,0.0
51319,38145,1,999,539.99,0.0
51319,38146,1,872,8.99,0.0
51319,38147,1,870,4.99,0.0
51320,38148,1,954,2384.07,0.0
51320,38149,1,934,28.99,0.0
51321,38150,1,794,2443.35,0.0
51321,38151,1,872,8.99,0.0
51322,38152,1,793,2443.35,0.0
51322,38153,1,877,7.95,0.0
51323,38154,1,779,2319.99,0.0
51323,38155,1,711,34.99,0.0
51324,38156,1,779,2319.99,0.0
51325,38157,1,779,2319.99,0.0
51325,38158,1,921,4.99,0.0
51325,38159,1,930,35.0,0.0
51325,38160,1,708,34.99,0.0
51326,38161,1,964,742.35,0.0
51326,38162,1,711,34.99,0.0
51327,38163,1,997,539.99,0.0
51327,38164,1,870,4.99,0.0
51327,38165,1,865,63.5,0.0
51327,38166,1,872,8.99,0.0
51328,38167,1,997,539.99,0.0
51329,38168,1,964,742.35,0.0
51329,38169,1,872,8.99,0.0
51329,38170,1,870,4.99,0.0
51329,38171,1,883,53.99,0.0
51330,38172,1,971,1214.85,0.0
51330,38173,1,711,34.99,0.0
51331,38174,1,712,8.99,0.0
51331,38175,1,957,2384.07,0.0
51332,38176,1,998,539.99,0.0
51333,38177,1,799,1120.49,0.0
51333,38178,1,922,3.99,0.0
51333,38179,1,932,24.99,0.0
51334,38180,1,797,1120.49,0.0
51334,38181,1,883,53.99,0.0
51335,38182,1,997,539.99,0.0
51335,38183,1,931,21.49,0.0
51336,38184,1,794,2443.35,0.0
51336,38185,1,933,32.6,0.0
51336,38186,1,922,3.99,0.0
